0,1,14
0,2,47
0,3,29
0,4,20
0,5,24
0,6,28
0,7,25
0,8,41
0,9,49
0,10,12
0,11,49
0,12,49
0,13,43
0,14,27
0,15,43
0,16,27
0,17,21
0,18,36
0,19,33
0,20,11
0,21,39
0,22,25
0,23,33
0,24,18
0,25,48
0,26,48
0,27,27
0,28,23
0,29,25
0,30,26
0,31,44
0,32,31
0,33,33
0,34,17
0,35,25
0,36,39
0,37,17
0,38,14
0,39,20
0,40,39
0,41,31
0,42,47
0,43,30
0,44,24
0,45,13
0,46,14
0,47,31
0,48,47
0,49,48
0,50,23
0,51,45
0,52,24
0,53,25
0,54,17
0,55,10
0,56,32
0,57,11
0,58,15
0,59,30
0,60,16
0,61,41
0,62,38
0,63,36
0,64,16
0,65,23
0,66,16
0,67,32
0,68,23
0,69,24
0,70,32
0,71,42
0,72,22
0,73,12
0,74,41
0,75,44
0,76,38
0,77,32
0,78,47
0,79,12
0,80,32
0,81,20
0,82,11
0,83,46
0,84,44
0,85,16
0,86,27
0,87,26
0,88,29
0,89,16
0,90,20
0,91,40
0,92,12
0,93,27
0,94,46
0,95,15
0,96,32
0,97,35
0,98,38
0,99,26
1,10,18
1,34,34
1,38,31
1,45,25
1,46,40
1,57,31
1,58,39
1,60,46
1,62,42
1,64,48
1,66,31
1,69,49
1,73,24
1,85,25
1,89,27
1,95,26
2,9,38
2,11,20
2,12,26
2,25,42
2,26,10
2,31,37
2,42,47
2,48,19
2,49,37
2,58,42
2,66,32
2,78,40
2,83,28
3,6,22
3,14,41
3,32,38
3,43,46
3,47,14
3,51,42
3,57,26
3,59,14
3,88,23
3,93,10
3,94,25
4,17,43
4,28,24
4,37,33
4,39,41
4,44,29
4,50,13
4,52,32
4,65,23
4,68,10
4,69,26
4,72,20
4,77,48
4,81,13
4,85,16
4,90,13
5,7,45
5,16,32
5,22,36
5,28,47
5,29,40
5,30,16
5,35,29
5,44,15
5,50,11
5,53,38
5,65,48
5,87,44
5,99,20
6,14,12
6,16,31
6,24,11
6,38,27
6,55,22
6,75,17
6,87,28
6,88,47
6,93,17
7,29,26
7,44,48
7,46,33
7,48,25
7,52,16
7,53,29
8,13,22
8,15,46
8,21,24
8,40,23
8,48,15
8,61,25
8,71,48
8,74,25
8,75,32
8,84,38
9,11,27
9,12,43
9,25,29
9,26,41
10,20,47
10,24,10
10,38,20
10,45,36
10,46,19
10,55,24
10,57,22
10,68,45
10,73,31
10,79,48
10,89,10
10,92,28
10,95,25
11,12,20
11,25,46
12,25,48
12,26,42
12,47,22
12,80,38
12,91,28
13,15,22
13,31,29
13,40,34
13,48,37
13,51,39
13,61,29
13,71,21
13,74,23
13,75,46
13,84,49
14,16,20
14,43,47
14,59,24
14,87,20
14,88,28
14,93,20
14,99,49
15,18,19
15,31,39
15,40,33
15,51,18
15,71,28
15,75,37
15,78,17
15,80,19
15,83,35
15,84,10
15,92,13
15,93,32
15,94,10
16,27,17
16,29,28
16,55,17
16,86,17
16,87,12
16,93,38
16,99,41
17,28,20
17,37,33
17,39,45
17,46,10
17,50,25
17,68,33
17,72,49
17,81,15
18,21,22
18,36,33
18,45,15
18,62,40
18,63,14
18,70,19
18,75,35
18,76,25
18,84,28
18,97,21
18,98,36
19,23,26
19,27,49
19,33,28
19,47,33
19,62,27
19,64,28
19,70,35
19,80,13
20,26,14
20,36,20
20,55,32
20,57,31
20,63,25
20,73,33
20,79,37
20,82,29
20,86,37
20,89,16
20,97,45
21,36,48
21,40,33
21,42,11
21,54,40
21,61,45
21,71,20
21,74,10
21,76,12
21,78,35
21,91,28
22,29,18
22,35,14
22,44,20
22,53,40
22,79,21
22,81,22
22,82,29
23,24,16
23,33,14
23,47,21
23,56,41
23,70,45
23,80,25
24,34,17
24,37,41
24,49,16
24,52,43
24,54,40
24,59,36
24,60,31
24,85,14
25,26,19
25,31,46
25,48,40
25,49,24
26,31,31
26,43,44
26,49,20
27,29,23
27,73,12
27,79,18
27,87,16
27,93,43
27,99,43
28,37,39
28,44,48
28,50,32
28,52,25
28,65,38
28,69,41
28,72,43
29,30,32
29,33,32
29,35,21
29,44,18
29,50,37
29,53,34
29,59,37
29,80,35
29,87,47
29,99,13
30,35,44
30,53,30
30,60,19
30,87,27
31,38,37
31,42,47
31,48,38
31,51,39
31,75,16
31,78,46
31,83,39
31,84,48
31,94,29
32,41,48
32,47,24
32,55,35
32,56,28
32,59,37
32,67,34
32,70,20
32,75,37
32,77,18
32,80,12
32,88,12
32,96,23
33,47,37
33,49,13
33,70,26
33,80,12
33,96,44
33,97,18
33,98,16
34,37,30
34,45,48
34,54,15
34,58,16
34,82,37
34,85,45
34,90,37
35,45,23
35,53,17
35,76,18
35,87,27
35,95,12
35,99,24
36,40,26
36,61,35
36,62,28
36,71,34
36,74,20
36,76,40
36,91,32
37,39,48
37,50,45
37,54,23
37,58,17
37,65,13
37,68,31
37,72,10
37,73,44
37,81,20
37,85,49
37,90,41
38,45,28
38,60,47
38,61,44
38,67,37
38,73,38
38,82,11
38,83,29
39,54,28
39,57,37
39,72,28
39,81,10
39,90,36
40,61,48
40,71,11
40,74,22
40,76,46
40,85,28
40,91,15
41,47,43
41,55,16
41,72,46
41,74,20
41,88,18
41,98,20
42,58,32
42,78,33
42,83,24
43,59,43
43,73,20
43,81,41
43,88,10
43,93,47
44,50,30
44,53,48
44,65,14
45,46,31
45,54,12
45,57,23
45,58,31
45,60,18
45,64,24
45,66,34
45,73,39
45,85,40
45,89,45
45,92,37
45,95,34
46,58,42
46,64,47
46,73,31
46,78,19
46,82,30
46,95,23
47,55,34
47,56,11
47,62,32
47,67,30
47,70,38
47,77,45
47,80,37
47,88,15
47,96,47
47,97,35
48,74,10
48,83,41
49,50,23
49,83,16
50,52,11
50,53,42
50,65,47
50,69,29
51,68,39
51,75,30
51,80,28
51,94,18
52,65,42
52,69,44
53,65,17
53,87,32
54,58,29
54,69,13
54,72,39
54,81,31
54,85,10
54,86,21
54,90,47
54,95,32
55,57,12
55,59,14
55,64,15
55,66,17
55,73,22
55,77,33
55,82,29
55,92,11
56,58,17
56,67,14
56,73,19
56,77,43
57,73,10
57,79,35
57,82,49
57,92,35
57,95,31
58,60,33
58,63,11
58,64,30
58,66,33
58,85,32
58,89,25
58,91,13
58,95,26
59,88,46
60,82,33
60,95,37
61,74,38
61,78,38
61,91,31
61,97,33
62,70,17
62,73,48
62,76,44
62,90,22
62,91,30
62,98,11
63,70,31
63,90,14
63,97,14
64,85,37
65,69,15
66,68,26
66,75,48
66,77,32
66,79,22
66,95,21
67,88,17
67,89,38
67,96,47
68,72,46
70,80,29
70,96,46
70,97,29
70,98,19
71,73,41
71,74,10
72,92,17
73,79,18
73,82,34
73,92,49
75,83,31
75,84,29
75,94,32
76,88,27
76,91,33
76,98,13
78,83,36
78,94,49
79,92,26
80,96,25
81,85,43
81,89,43
81,90,24
82,85,18
82,97,49
83,94,25
84,93,16
85,89,36
85,90,36
85,95,14
86,87,49
86,93,43
86,96,42
86,97,14
86,99,33
87,88,23
87,93,31
87,99,30
88,93,32
88,97,17
88,98,15
91,98,23
93,99,16
97,98,16
